operator,deviceSN,deviceSKU,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 17:08:18.921491,46.269,22.553,3.697,success,noInfo,2.155,0.781
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 17:18:20.715701,37.487,21.927,3.677,failed,noInfo,1.964,0.783
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 17:20:31.386810,35.666,21.927,3.671,failed,noInfo,1.964,0.768
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 17:21:39.466666,30.485,21.927,3.672,failed,noInfo,1.964,0.77
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 17:22:42.569570,33.736,21.796,3.692,failed,noInfo,2.781,0.782
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 17:44:15.163728,38.513,21.908,3.673,success,noInfo,0.787
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:29:16.171561,17.277,,3.668,failed,noInfo,0.774
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:29:52.611494,17.234,,3.661,failed,noInfo,0.773
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:32:17.114776,50.193,,3.665,failed,noInfo,0.778
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,3095871B7E61,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:36:02.852953,43.454,22.193,3.662,success,noInfo,0.77
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:47:11.067040,15.799,,3.675,failed,noInfo,0.764
noInfo,J28Q3081Z0R9,RV2520SEUS,Lidar360P3.12.0_sprint12_rc3_scfOn_FV0.0.8_M1.0.60_RP3.12.0_sprint12_rc3_scfOn_multi_ayla_plat_14.59_Apr152021.zip,None_J28Q3081Z0R9,,a4:bb:6d:ce:ca:1c,KAY-DT-43,2021-05-21 18:48:26.308809,15.814,,3.669,failed,noInfo,0.765
